loan_id,age,occupation,employment_sector,monthly_income,wealth_index,loan_amount,tenure_months,interest_rate,missed_payments,repayment_ratio,outstanding_balance,default_flag
LN02930,33,civil_servant,public,50000.0,1,148016.3,21,12.6,3,0.9496,7464.12,1
LN02931,58,teacher,private,66764.27,1,105963.15,6,8.7,4,0.8548,15381.13,1
LN02932,33,civil_servant,self_employed,133248.13,1,50000.0,6,13.5,0,0.9254,3730.58,0
LN02933,46,trader,private,78195.05,1,738722.49,8,8.8,2,0.7298,199639.06,0
LN02934,65,civil_servant,self_employed,50000.0,2,87412.39,17,9.8,1,0.892,9444.16,0
LN02935,36,other,public,50000.0,4,118853.11,22,15.9,0,0.9181,9733.07,0
LN02936,63,civil_servant,self_employed,111602.26,4,142958.09,14,15.3,0,0.2491,107340.68,1
LN02937,61,farmer,public,50000.0,2,50000.0,6,18.0,1,0.2415,37924.21,1
LN02938,70,farmer,informal,50000.0,1,164057.0,11,11.1,0,0.8728,20873.88,0
LN02939,33,trader,public,50000.0,2,508487.98,22,6.2,1,0.8441,79285.31,0
LN02940,60,trader,public,87905.5,2,361707.94,10,15.7,0,0.9809,6912.78,0
LN02941,71,trader,self_employed,119173.81,3,220826.83,12,15.7,0,0.9812,4142.19,0
LN02942,63,other,self_employed,54169.01,2,360552.36,13,14.5,1,0.9476,18903.37,0
LN02943,34,teacher,self_employed,50000.0,1,597203.46,6,9.0,0,0.8739,75292.17,0
LN02944,66,trader,informal,50000.0,1,50000.0,17,7.7,1,0.8522,7388.15,0
LN02945,30,civil_servant,public,197325.81,5,191223.65,17,14.1,1,0.15,162540.33,1
LN02946,54,artisan,self_employed,57552.31,3,181141.7,6,8.5,0,0.963,6694.77,0
LN02947,49,civil_servant,public,105806.58,4,388190.15,6,10.8,3,0.9117,34286.23,1
LN02948,51,civil_servant,private,136307.42,1,50000.0,6,23.6,0,0.7244,13781.64,0
LN02949,50,civil_servant,private,57773.89,2,581299.0,16,20.5,1,0.8201,104575.6,0
LN02950,26,trader,public,50000.0,1,117460.37,7,15.2,0,0.8088,22458.3,0
LN02951,50,farmer,private,50000.0,4,112088.73,14,9.4,0,0.844,17481.12,0
LN02952,71,artisan,self_employed,101306.35,1,153681.64,10,9.1,3,0.7672,35771.84,1
LN02953,46,civil_servant,public,50000.0,3,204909.0,12,14.9,3,0.7166,58063.46,1
LN02954,38,trader,informal,84359.39,1,710779.36,14,18.0,0,0.952,34122.99,0
LN02955,74,artisan,private,50000.0,1,50892.24,13,10.0,0,0.73,13741.13,0
LN02956,29,trader,public,225613.08,1,58438.71,11,10.2,1,0.1426,50106.39,1
LN02957,49,civil_servant,private,59622.2,2,848121.9,13,12.4,0,0.8407,135096.41,0
LN02958,50,trader,public,182073.31,3,868717.21,13,6.4,3,0.766,203310.29,1
LN02959,48,teacher,public,80177.01,5,605137.6,10,6.6,0,0.7263,165602.82,0
LN02960,71,other,self_employed,50000.0,2,50000.0,9,7.3,0,0.7167,14163.05,0
LN02961,46,teacher,public,147936.37,2,175175.61,23,14.2,0,0.8149,32432.97,0
LN02962,73,civil_servant,public,50000.0,3,97326.91,9,13.1,0,0.7233,26932.69,0
LN02963,28,artisan,self_employed,237418.98,1,50000.0,20,16.5,3,0.9673,1633.22,1
LN02964,61,civil_servant,public,50000.0,3,155254.07,7,5.1,1,0.7178,43818.07,0
LN02965,54,farmer,self_employed,355217.35,3,1791162.78,16,5.9,0,0.3643,1138637.33,0
LN02966,37,trader,self_employed,93383.76,2,287994.11,22,13.8,0,0.9329,19331.65,0
LN02967,36,civil_servant,public,50000.0,1,147392.08,9,8.5,0,0.9523,7025.86,0
LN02968,60,trader,private,184290.12,1,55330.14,7,8.8,1,0.9526,2621.4,0
LN02969,56,civil_servant,public,50000.0,2,50000.0,9,16.1,1,0.8346,8271.05,0
LN02970,55,civil_servant,private,50000.0,4,64100.92,11,9.8,0,0.8763,7931.65,0
LN02971,27,teacher,public,50000.0,2,50000.0,13,10.3,2,0.8485,7574.96,0
LN02972,54,artisan,informal,50000.0,2,370353.61,11,11.0,1,0.9605,14641.17,0
LN02973,74,artisan,public,96121.82,2,103763.84,9,11.2,6,0.9936,666.68,1
LN02974,25,trader,self_employed,50000.0,3,419209.72,23,14.7,1,0.9304,29162.41,0
LN02975,48,civil_servant,public,106620.57,1,1027009.46,10,7.2,0,0.711,296792.56,0
LN02976,49,trader,public,71580.23,1,256918.98,8,11.2,0,0.9397,15491.33,0
LN02977,69,trader,private,50000.0,3,94052.26,16,16.6,3,0.8948,9893.59,1
LN02978,39,civil_servant,private,216661.96,1,118094.21,17,20.5,0,0.8533,17323.7,0
LN02979,48,farmer,informal,50000.0,1,447895.18,20,6.6,0,0.1008,402765.07,1
LN02980,60,other,public,50000.0,2,50000.0,23,13.3,0,0.9687,1564.3,0
LN02981,28,civil_servant,public,121349.46,1,50000.0,14,11.2,1,0.1617,41917.14,1
LN02982,65,artisan,public,50000.0,4,305578.19,10,11.6,1,0.8634,41734.09,0
LN02983,66,teacher,public,58589.54,3,367644.69,6,8.8,1,0.9855,5347.04,0
LN02984,60,civil_servant,informal,92076.64,5,718302.85,6,15.0,0,0.8562,103308.78,0
LN02985,57,teacher,informal,50000.0,5,682538.81,13,14.8,1,0.9541,31345.14,0
LN02986,62,civil_servant,informal,50000.0,1,53859.47,6,22.1,3,0.7795,11875.24,1
LN02987,64,civil_servant,public,50000.0,2,171446.83,6,6.7,0,0.7157,48739.87,0
LN02988,70,other,private,50000.0,3,50000.0,12,5.0,0,0.8268,8661.09,0
LN02989,46,teacher,self_employed,50000.0,1,78525.47,16,20.2,6,0.137,67770.85,1
LN02990,47,civil_servant,public,83375.54,5,206750.49,10,11.8,0,0.9857,2966.33,0
LN02991,56,trader,self_employed,50000.0,1,203866.38,17,10.2,0,0.9749,5122.74,0
LN02992,34,other,public,50000.0,2,142324.91,15,12.8,0,0.2883,101286.95,0
LN02993,67,trader,public,104775.92,3,213894.42,18,6.4,1,0.2403,162489.02,1
LN02994,63,farmer,informal,50000.0,4,221556.77,25,13.5,1,0.163,185432.22,1
LN02995,56,farmer,public,77204.78,2,205486.95,27,11.7,2,0.8495,30934.37,0
LN02996,40,trader,informal,50000.0,2,854389.09,16,16.3,0,0.7117,246307.65,0
LN02997,42,teacher,public,50000.0,1,80760.64,9,15.4,0,0.8069,15596.01,0
LN02998,46,teacher,public,56502.2,2,214892.41,12,15.8,0,0.8528,31628.69,0
LN02999,58,artisan,public,51735.23,3,245024.29,21,12.8,0,0.8502,36699.17,0
LN03000,63,trader,public,151834.52,2,264620.16,6,18.4,1,0.9762,6298.31,0
LN03001,58,civil_servant,private,87331.63,3,50000.0,20,14.3,1,0.7829,10856.58,0
LN03002,71,civil_servant,public,50000.0,1,999698.64,10,9.9,3,0.7738,226153.23,1
LN03003,73,teacher,private,83303.12,1,692099.52,13,8.8,0,0.8718,88712.74,0
LN03004,60,artisan,informal,50000.0,5,183715.18,7,9.2,0,0.744,47026.57,0
LN03005,43,artisan,public,110769.57,1,94765.35,6,14.4,2,0.8295,16161.18,0
LN03006,54,teacher,public,92711.78,2,335713.62,10,6.7,1,0.7707,76987.31,0
LN03007,46,civil_servant,private,50000.0,2,633976.5,19,12.6,0,0.9625,23743.7,0
LN03008,56,civil_servant,self_employed,50000.0,4,1413071.6,7,8.7,4,0.7896,297341.64,1
LN03009,65,artisan,private,50000.0,1,50000.0,21,7.0,1,0.8854,5729.05,0
LN03010,43,trader,public,209678.97,1,52143.91,8,7.6,0,0.8434,8164.22,0
LN03011,50,artisan,private,50000.0,4,663373.78,6,11.9,2,0.933,44426.83,0
LN03012,27,civil_servant,private,50000.0,3,606107.94,13,15.1,1,0.3863,371998.14,0
LN03013,61,trader,public,79602.53,2,50000.0,16,9.3,0,0.9527,2365.63,0
LN03014,49,farmer,public,50000.0,2,1187624.62,13,5.0,0,0.9026,115652.98,0
LN03015,47,civil_servant,informal,58471.89,2,1484437.18,12,24.6,0,0.8243,260786.94,0
LN03016,51,civil_servant,public,87277.98,4,831388.34,21,16.5,0,0.8282,142852.26,0
LN03017,35,teacher,public,369651.67,3,290633.91,12,15.7,1,0.0062,288836.84,1
LN03018,54,teacher,public,50000.0,4,273007.08,9,18.5,0,0.7721,62229.28,0
LN03019,62,other,private,50000.0,5,50000.0,6,12.4,0,0.916,4197.63,0
LN03020,42,farmer,private,50000.0,2,773668.28,19,11.5,1,0.0539,731977.68,1
LN03021,31,artisan,public,178576.87,2,659487.6,9,17.4,0,0.9679,21168.76,0
LN03022,44,civil_servant,private,66763.71,3,135826.63,10,17.4,2,0.3291,91121.12,0
LN03023,34,trader,self_employed,50000.0,3,926010.19,18,14.5,1,0.9501,46230.19,0
LN03024,43,farmer,public,94653.35,3,87007.53,24,15.5,1,0.9723,2409.93,0
LN03025,56,trader,informal,50000.0,1,75655.4,13,7.0,0,0.9056,7140.09,0
LN03026,30,other,public,50000.0,4,565557.52,11,11.0,0,0.7425,145615.53,0
LN03027,62,teacher,public,73874.46,3,402423.15,11,18.8,1,0.0277,391293.84,1
LN03028,36,civil_servant,informal,123367.21,4,152747.64,9,15.2,0,0.9662,5169.44,0
LN03029,69,trader,self_employed,125332.5,2,761000.28,9,6.2,1,0.8549,110407.37,0
LN03030,61,teacher,public,106181.54,2,605343.24,9,9.9,0,0.7349,160469.33,0
LN03031,38,civil_servant,self_employed,104433.64,3,96743.62,17,18.2,1,0.7155,27522.25,0
LN03032,53,trader,private,123561.81,3,626380.53,11,13.8,0,0.9138,54013.12,0
LN03033,30,artisan,public,50000.0,1,344934.75,20,12.7,0,0.9391,21014.18,0
LN03034,29,civil_servant,self_employed,141565.85,2,202399.28,11,12.8,0,0.8066,39142.8,0
LN03035,72,trader,self_employed,61212.69,3,567940.49,9,11.7,1,0.9406,33746.36,0
LN03036,65,teacher,public,70827.48,5,50000.0,19,9.9,0,0.9317,3413.32,0
LN03037,32,artisan,private,58439.54,1,73202.87,12,8.7,0,0.8134,13661.21,0
LN03038,39,trader,public,50000.0,1,277107.1,11,16.0,2,0.152,234973.46,1
LN03039,34,other,public,52092.74,2,281947.38,12,13.0,0,0.8495,42431.79,0
LN03040,44,farmer,informal,50000.0,1,285652.58,20,14.8,1,0.7262,78218.83,0
LN03041,39,trader,private,50000.0,1,147052.17,13,14.2,0,0.8015,29189.29,0
LN03042,41,civil_servant,private,51239.05,2,243114.36,19,17.6,0,0.7116,70122.96,0
LN03043,51,artisan,private,70354.81,2,785368.2,10,13.8,0,0.2193,613167.48,1
LN03044,34,civil_servant,private,50000.0,2,97503.6,18,15.3,5,0.9706,2867.93,1
LN03045,69,artisan,public,65099.91,2,150222.68,13,12.7,0,0.9111,13351.02,0
LN03046,61,teacher,informal,50000.0,5,171885.45,17,8.2,0,0.8897,18958.54,0
LN03047,63,trader,private,50000.0,2,359182.53,17,11.1,0,0.77,82611.07,0
LN03048,33,teacher,self_employed,69701.87,3,154245.94,6,14.4,2,0.7129,44279.97,0
LN03049,60,trader,private,55256.96,1,50000.0,12,14.7,0,0.8321,8396.69,0
LN03050,66,farmer,public,54574.56,3,53513.99,17,17.8,2,0.9534,2496.02,0
LN03051,33,civil_servant,public,201984.48,3,130851.69,18,10.2,0,0.8878,14679.96,0
LN03052,62,farmer,public,142951.57,1,183465.77,19,12.9,2,0.8657,24638.46,0
LN03053,42,civil_servant,public,84074.51,3,1556632.36,12,11.5,3,0.9536,72227.86,1
LN03054,64,artisan,self_employed,139771.5,3,1677215.88,21,18.5,0,0.752,415922.42,0
LN03055,48,farmer,informal,50000.0,2,918974.84,8,13.5,6,0.1882,746023.23,1
LN03056,65,trader,public,144513.07,3,822588.6,6,13.6,4,0.7621,195658.7,1
LN03057,32,civil_servant,public,50000.0,1,249192.09,10,11.9,0,0.8175,45476.26,0
LN03058,44,artisan,self_employed,71383.32,2,103182.94,19,11.1,1,0.7863,22045.91,0
LN03059,38,artisan,public,59225.31,5,534205.27,6,6.2,1,0.9167,44504.76,0
LN03060,37,trader,informal,89938.44,1,1059722.8,6,7.0,2,0.7504,264466.4,0
LN03061,40,trader,public,50000.0,1,320219.72,6,12.7,1,0.9226,24791.25,0
LN03062,44,artisan,public,62670.52,1,305728.44,16,12.2,1,0.9468,16270.26,0
LN03063,31,civil_servant,public,53829.93,5,132277.13,6,12.7,0,0.8796,15928.28,0
LN03064,60,teacher,informal,290978.5,1,192539.93,15,15.8,2,0.8199,34671.84,0
LN03065,52,trader,public,50000.0,1,381908.66,10,12.4,0,0.9015,37603.26,0
LN03066,66,civil_servant,self_employed,50000.0,3,61166.85,7,10.6,1,0.7958,12490.18,0
LN03067,60,artisan,public,67625.8,3,853330.97,6,11.2,0,0.9495,43123.49,0
LN03068,32,trader,public,59078.51,2,62849.41,13,13.0,2,0.8691,8227.05,0
LN03069,28,farmer,informal,50000.0,5,648025.56,7,10.5,2,0.7485,163001.77,0
LN03070,46,teacher,public,85113.78,1,51221.11,11,16.3,0,0.2194,39982.64,1
LN03071,49,trader,public,50000.0,2,172947.74,14,12.0,2,0.7782,38360.91,0
LN03072,37,trader,private,50000.0,2,868413.53,15,13.0,2,0.7248,238944.96,0
LN03073,64,trader,informal,76019.03,1,1137321.82,17,8.7,0,0.7532,280681.31,0
LN03074,54,artisan,public,118014.6,4,929034.07,12,16.3,0,0.788,196990.14,0
LN03075,62,teacher,public,50000.0,2,125345.01,6,17.8,0,0.2207,97686.32,1
LN03076,30,artisan,informal,50000.0,1,251086.23,14,6.5,0,0.7393,65460.23,0
LN03077,65,trader,self_employed,55308.43,1,641610.18,15,13.6,2,0.9767,14948.8,0
LN03078,35,civil_servant,informal,50000.0,1,1502097.67,10,11.6,0,0.9401,89961.95,0
LN03079,47,civil_servant,self_employed,95376.25,4,50000.0,10,13.1,1,0.8574,7130.06,0
LN03080,46,artisan,self_employed,106999.49,1,50000.0,26,13.8,0,0.9238,3811.13,0
LN03081,66,trader,public,69653.52,4,339925.59,6,5.0,0,0.9386,20858.28,0
LN03082,38,trader,public,67200.29,1,50000.0,14,15.0,1,0.9961,193.79,0
LN03083,37,trader,self_employed,50000.0,5,510316.42,18,16.4,0,0.7044,150853.82,0
LN03084,41,trader,self_employed,190587.3,3,683111.28,9,16.9,3,0.9155,57733.02,1
LN03085,43,teacher,informal,50000.0,1,250775.26,10,8.2,0,0.7234,69358.48,0
LN03086,34,teacher,private,69149.65,1,199261.71,9,11.9,1,0.8837,23172.66,0
LN03087,33,other,public,351786.05,3,1126896.71,12,9.8,1,0.0644,1054345.73,1
LN03088,36,civil_servant,private,50000.0,1,632148.86,17,5.0,1,0.7419,163131.07,0
LN03089,48,teacher,private,50000.0,1,187886.84,10,9.5,1,0.7994,37687.61,0
LN03090,42,civil_servant,private,104357.05,3,522800.76,30,7.7,0,0.8828,61293.85,0
LN03091,44,artisan,self_employed,50000.0,4,749931.36,9,13.3,2,0.1434,642364.16,1
LN03092,60,teacher,private,50000.0,3,224565.83,20,5.5,1,0.0051,223416.73,1
LN03093,37,trader,public,50000.0,4,370227.32,15,8.1,2,0.1831,302436.75,1
LN03094,70,artisan,private,138027.99,2,734743.69,12,9.9,0,0.7111,212290.72,0
LN03095,62,trader,private,82369.52,3,521243.24,20,15.1,0,0.927,38033.42,0
LN03096,33,civil_servant,informal,50000.0,1,126838.75,6,23.1,0,0.9383,7820.45,0
LN03097,40,trader,private,500000.0,3,136944.26,14,13.2,0,0.9798,2772.04,0
LN03098,34,civil_servant,private,72062.08,3,500540.72,7,7.9,0,0.7708,114710.54,0
LN03099,38,farmer,private,50000.0,2,277633.38,9,9.3,0,0.0312,268978.04,1
LN03100,43,artisan,private,104214.2,5,616821.87,9,14.6,0,0.9339,40775.89,0
LN03101,31,artisan,public,216673.1,2,467804.89,6,6.6,0,0.2284,360942.02,1
LN03102,25,farmer,informal,91618.06,2,557589.95,6,16.4,0,0.0786,513739.07,1
LN03103,46,artisan,informal,79247.29,2,366560.84,14,13.1,2,0.8576,52202.86,0
LN03104,60,trader,private,50000.0,1,752448.52,11,11.5,4,0.7938,155192.08,1
LN03105,40,civil_servant,private,50000.0,1,319523.93,10,5.3,0,0.7783,70845.28,0
LN03106,68,trader,public,144538.16,5,50000.0,16,15.7,0,0.7972,10141.35,0
LN03107,43,farmer,private,50000.0,2,171708.04,14,9.0,0,0.9773,3904.72,0
LN03108,70,farmer,private,50000.0,3,897312.2,10,12.6,2,0.0075,890584.01,1
LN03109,36,artisan,self_employed,50000.0,2,76255.08,30,11.4,4,0.9551,3425.71,1
LN03110,51,civil_servant,public,50000.0,4,617553.48,18,5.7,0,0.8041,120963.67,0
LN03111,63,civil_servant,self_employed,88938.58,3,222545.06,26,11.1,0,0.9425,12794.07,0
LN03112,27,farmer,public,50000.0,1,90789.4,9,7.2,0,0.7632,21503.22,0
LN03113,71,civil_servant,self_employed,60078.89,2,61078.74,13,9.4,0,0.7122,17575.46,0
LN03114,43,teacher,private,50000.0,3,728036.49,6,13.7,0,0.869,95401.08,0
LN03115,49,trader,public,241536.61,1,698809.83,10,14.8,1,0.3566,449602.34,0
LN03116,56,trader,private,102339.45,2,293364.87,8,11.9,0,0.8395,47088.22,0
LN03117,57,teacher,self_employed,88521.15,1,338515.1,29,8.5,0,0.8926,36359.0,0
LN03118,26,other,private,143275.81,1,412872.29,7,9.4,1,0.7636,97590.23,0
LN03119,68,artisan,public,50000.0,5,623772.71,10,9.3,2,0.8476,95072.94,0
LN03120,56,trader,private,313485.67,4,219901.23,6,5.0,0,0.8728,27967.37,0
LN03121,74,trader,public,50000.0,3,436690.87,15,12.3,2,0.9539,20118.62,0
LN03122,48,farmer,private,179999.91,1,52498.84,6,5.3,0,0.7792,11591.14,0
LN03123,55,teacher,private,52767.7,5,283667.98,17,12.3,0,0.767,66099.42,0
LN03124,47,trader,public,50000.0,2,135119.59,6,6.2,0,0.8549,19603.9,0
LN03125,69,teacher,private,91747.52,5,102145.22,11,7.2,0,0.7025,30391.65,0
LN03126,66,civil_servant,self_employed,196006.67,1,517939.29,6,14.7,0,0.7769,115533.71,0
LN03127,70,civil_servant,self_employed,101127.93,1,114433.26,9,12.1,1,0.7314,30741.99,0
LN03128,50,farmer,public,50000.0,3,256460.82,10,5.0,3,0.9763,6080.78,1
LN03129,64,teacher,public,50000.0,4,547213.74,8,9.8,0,0.9482,28350.64,0
LN03130,42,civil_servant,private,50000.0,1,178189.18,8,13.0,0,0.001,178014.84,1
LN03131,48,civil_servant,public,92039.06,1,87610.22,17,9.5,0,0.9696,2667.42,0
LN03132,63,other,private,55209.32,2,50000.0,25,10.6,0,0.9658,1711.68,0
LN03133,29,teacher,public,93682.94,5,708762.07,14,13.0,2,0.8841,82157.05,0
LN03134,60,teacher,public,166343.82,3,523718.83,6,12.2,0,0.9005,52093.93,0
LN03135,25,civil_servant,self_employed,50000.0,4,318751.06,12,8.0,1,0.7757,71507.46,0
LN03136,54,other,public,55641.77,3,50000.0,9,12.1,0,0.9192,4040.45,0
LN03137,48,farmer,self_employed,89043.53,4,73827.89,17,10.9,2,0.7374,19387.78,0
LN03138,48,trader,public,50000.0,2,50000.0,13,18.9,0,0.8218,8909.05,0
LN03139,49,trader,private,332434.58,1,50000.0,6,11.6,0,0.2345,38273.66,1
LN03140,49,teacher,public,89027.68,3,632223.17,18,12.5,0,0.7863,135096.28,0
LN03141,45,artisan,self_employed,50000.0,2,86469.38,17,13.0,1,0.8843,10005.92,0
LN03142,47,artisan,self_employed,50000.0,2,50000.0,20,10.7,0,0.2974,35131.67,0
LN03143,53,other,public,275843.67,1,685865.23,8,9.1,1,0.1434,587504.43,1
LN03144,63,teacher,private,97770.13,3,122284.42,13,13.8,0,0.8556,17655.37,0
LN03145,52,trader,public,50000.0,3,908193.64,6,13.9,0,0.9218,71047.46,0
LN03146,57,trader,private,50000.0,2,464741.98,11,20.3,1,0.9892,5027.66,0
LN03147,66,artisan,public,50000.0,4,130667.36,14,15.0,0,0.7227,36232.97,0
LN03148,74,civil_servant,private,130850.8,2,50000.0,8,15.0,4,0.9245,3774.52,1
LN03149,30,civil_servant,public,51531.48,1,86047.1,14,14.9,2,0.8452,13315.98,0
LN03150,60,artisan,informal,116836.9,1,151566.43,13,9.2,0,0.7988,30498.71,0
LN03151,36,trader,private,50000.0,2,103279.24,9,7.0,1,0.8649,13953.28,0
LN03152,34,artisan,private,50000.0,1,50000.0,20,8.0,0,0.8883,5582.84,0
LN03153,64,civil_servant,public,50000.0,3,124373.78,10,14.8,4,0.8961,12926.66,1
LN03154,28,trader,public,50000.0,3,110390.28,12,17.7,1,0.0465,105262.59,1
LN03155,67,civil_servant,public,50000.0,2,122797.56,6,14.9,0,0.717,34748.64,0
LN03156,63,teacher,informal,50000.0,4,344246.0,15,11.3,1,0.009,341143.83,1
LN03157,74,artisan,self_employed,57619.88,5,975674.65,9,18.7,0,0.282,700565.79,0
LN03158,58,trader,public,139853.1,2,196805.91,17,10.2,0,0.848,29921.93,0
LN03159,68,trader,self_employed,50000.0,1,50000.0,6,7.4,0,0.7333,13335.85,0
LN03160,30,civil_servant,private,50000.0,1,566939.89,14,13.0,0,0.9468,30174.92,0
LN03161,69,artisan,public,50000.0,3,337001.62,6,17.2,0,0.8469,51608.76,0
LN03162,33,other,private,50000.0,2,66817.12,15,8.6,5,0.8411,10619.67,1
LN03163,40,artisan,public,50000.0,3,371714.08,10,5.2,0,0.7689,85907.3,0
LN03164,31,civil_servant,public,50000.0,3,425878.58,14,12.2,3,0.7803,93575.99,1
LN03165,45,teacher,self_employed,157374.51,2,52678.02,8,15.1,0,0.7222,14634.97,0
LN03166,62,civil_servant,public,92619.27,1,142020.64,6,5.0,2,0.9605,5609.51,0
LN03167,38,civil_servant,informal,50000.0,1,242226.66,9,15.9,1,0.8769,29809.22,0
LN03168,66,civil_servant,self_employed,50000.0,2,162667.79,13,6.5,1,0.2841,116449.29,0
LN03169,55,civil_servant,self_employed,50000.0,3,50000.0,15,14.9,2,0.8232,8838.4,0
LN03170,56,civil_servant,private,50000.0,3,748116.93,13,5.0,0,0.7153,212957.27,0
LN03171,71,artisan,informal,50000.0,2,61286.13,6,6.1,1,0.7882,12979.4,0
LN03172,46,civil_servant,public,50000.0,3,50000.0,23,14.5,3,0.7954,10230.14,1
LN03173,42,artisan,private,158887.73,2,289215.97,13,16.9,0,0.8169,52954.12,0
LN03174,74,farmer,private,50000.0,1,1222068.74,8,12.0,0,0.9404,72845.66,0
LN03175,52,teacher,informal,50000.0,1,479123.85,14,21.6,6,0.7663,111994.87,1
LN03176,55,trader,public,50000.0,1,204413.65,13,7.9,3,0.8248,35805.46,1
LN03177,39,artisan,private,99867.32,1,203121.89,10,7.9,0,0.9862,2808.85,0
LN03178,35,civil_servant,self_employed,99979.92,1,343029.53,10,10.8,2,0.8785,41674.07,0
LN03179,33,trader,public,50000.0,3,697691.24,17,10.6,3,0.9024,68082.63,1
LN03180,36,trader,informal,155946.86,1,1136159.58,22,13.1,0,0.9699,34197.64,0
LN03181,34,artisan,public,50000.0,1,50000.0,6,9.0,0,0.7747,11265.81,0
LN03182,62,artisan,public,105837.09,1,61830.4,19,14.3,0,0.7385,16167.89,0
LN03183,27,artisan,private,166151.35,1,209862.5,12,14.2,0,0.8203,37708.56,0
LN03184,56,teacher,private,136527.79,1,295683.94,13,18.5,0,0.7756,66343.47,0
LN03185,72,trader,public,137568.9,1,512689.95,20,10.0,4,0.8604,71546.07,1
LN03186,63,artisan,public,316534.99,1,241260.53,6,13.3,1,0.7948,49503.3,0
LN03187,45,farmer,public,60152.59,5,375126.33,16,14.4,2,0.8261,65225.78,0
LN03188,27,trader,self_employed,50000.0,1,710931.11,19,12.0,1,0.3429,467188.01,0
LN03189,66,other,informal,50000.0,1,635588.87,7,11.2,0,0.7029,188814.26,0
LN03190,25,farmer,private,50000.0,2,532981.08,6,5.0,1,0.9403,31829.16,0
LN03191,59,trader,public,50000.0,1,50000.0,21,12.3,1,0.9499,2506.92,0
LN03192,58,civil_servant,private,50000.0,2,696601.75,6,14.4,1,0.9228,53787.83,0
LN03193,34,civil_servant,informal,84348.1,2,208960.93,14,11.8,0,0.0056,207792.79,1
LN03194,61,artisan,self_employed,68759.69,4,50000.0,18,8.9,2,0.8483,7583.31,0
LN03195,33,civil_servant,public,114244.6,4,55947.31,14,5.3,0,0.9243,4236.98,0
LN03196,36,trader,public,50000.0,3,136615.02,15,13.8,0,0.3616,87211.03,0
LN03197,65,teacher,informal,143237.93,1,160083.57,10,12.1,1,0.8256,27914.74,0
LN03198,73,farmer,informal,50000.0,2,328660.8,14,17.6,5,0.9295,23170.6,1
LN03199,38,artisan,public,354103.92,1,1810950.81,7,6.2,0,0.9917,15094.15,0
LN03200,71,artisan,self_employed,92973.01,3,89997.73,8,10.1,0,0.9548,4066.52,0
LN03201,70,trader,public,50000.0,1,460396.22,12,6.7,5,0.8715,59181.8,1
LN03202,63,civil_servant,public,50000.0,3,498352.66,6,16.1,4,0.9173,41194.78,1
LN03203,32,teacher,self_employed,50000.0,1,809878.25,15,17.0,0,0.9137,69870.59,0
LN03204,39,civil_servant,private,50000.0,2,174689.63,6,19.7,2,0.8047,34111.85,0
LN03205,58,teacher,private,50000.0,1,358866.65,14,14.1,3,0.1181,316467.6,1
LN03206,74,other,informal,50000.0,2,91341.31,14,15.2,0,0.8569,13070.85,0
